"text","handle","category","star_tweet"
"@dridoubleyou looking real fancy/travelista-ish with the hat on there Carmen SanDiego","@Hey_MrDJ_","fashion",
"She really brought her ""Where In The World Is Carmen San Diego"" trench coat on this investigation into the lease. #PoseFX","@rodimusprime","fashion",
"@kathyreadsthis I'm glad it's really happening, and with my favorite Gina Rodriguez (AKA Jane the Virgin) doing the voice. https://t.co/S66q0jbuDD","@kathyreadsthis","cultural-icon",
"All he needs is the Carmen San Diego hat #BlueJays #Orioles #WildCard https://t.co/m0a4UH7H0s","@Icarusthe2nd","fashion",
"Gina Rodriguez To Star As Carmen Sandiego In Netflix Live-Action Feature https://t.co/vRqVQint2n via @YahooEnt","@142Countries","cultural-icon",
"Halloween didn't exist last year apparently, according to time hop. #WhereWasI ? #CarmenSanDiego #ThatsMe","@Derpz4life","fashion",
"@auntiepixelante Yeah I adore Carmen Sandiego. I've been on the lookout for a good red coat forever so I can BE her. Got the hat already ;)","@StarKat99","role-model","x"
"Where in the World Is Carmen San Diego was, along with Reading Rainbow and Sesame Street, TV I really enjoyed with my kids. Lynne Thigpen was great as The Chief! One of my sons had a set of Weeblies he called The Rockapellas. #nostalgia & looking forward to the movie! https://t.co/Qt4bAnbSD4","@JHammons","cultural-icon",
"I know, right? Lupin vs Carmen Sandiego could be fantastic. Also, imagine the geography based learning game they could make!","@MDMRN","edutainment",
"@Allisomething @affectionidea @HollabackHRM THAT'S IT. No one gets to wear fedoras any more, except Carmen Sandiego.","@RebelBeckerton","cultural-icon",
"@claireseldon_ed @amuseED I learnt more about geography playing Carmen Sandiego than I have since!! #aussieED","@robmctaggart","edutainment",
"Rewarding some students with some old, yet fun computer games that will help learning about History, Math and Science more appealing. Where is Carmen Sandiego and JumpStart adventures… https://t.co/hNJfTz7ls0","@alextable","edutainment",
"@tsukara ""And ALSO I want to be Poison Ivy and Spider-Woman and Lady Sif and Wonder Woman and Carmen San Diego."" #allthecosplays","@SkipperJoviRN","fashion",
"Netflix’s ‘Carmen Sandiego’ debuts on January 19th, 2019 https://t.co/jc7onJn5Ar https://t.co/gsFFaMUe1T","@pacosite","cultural-icon",
"@BeachyTwy Gina Rodriguez in ‘Carmen Sandiego’ in Netflix Live Action Feature | Deadline https://t.co/fdyLxXsHRC","@deano10593","cultural-icon",
"Carlotta got on this ""Where in the World is Carmen Sandiego?"" hat on.","@ItsSimplyKayla","fashion",
"At Youth tonight we played 'Where In The World Is Carmen Sandiego?' - brought back memories for some of us 90s kids :) #luvgeography","@vbrockm","cultural-icon",
"@jeffwilsontech You probably also had “Egere In The World Is Carmen Sandiego” to motivate your learning.","@cpj1","edutainment",
"Happy Halloween, #throwback watching Carmen Sandiego and wearing my costume https://t.co/8wyFBLG7BV","@Gladysd27396392","fashion",
"Carmen Sandiego is the underappreciated role model of our time. #DressFierceStealShit #BeGayDoCrimes . . . . . . #longhair #longhairdontcare #selfie #beardporn #London #gay #instagay… https://t.co/EuHhxAdHG8","@HighballHoodoo","role-model",
"""Gina Rodriguez will be donning the red fedora and trench coat of Carmen Sandiego for Netflix"" https://t.co/7xL5JgUPRu","@guzmanadrian","cultural-icon",
"Where in the world is Carmen Sandiego?... #halloween #90skid #LastNight #Round2 https://t.co/JdKltqvir5","@nopicsnochat","cultural-icon",
"Accidentally packed pog slammers instead of the other music CDs so it's gonna be 9 hrs of the Where in the World is Carmen Sandiego? theme.","@HailHolyHank","cultural-icon",
"carmen sandiego is that show bruh 😂 i’m learning to cherish qubo again 😭😩","@KingSkarrr__","cultural-icon",
"📷 raedmagdon: ginarodriguez-news: Netflix Reboots ‘Carmen Sandiego’ With Gina Rodriguez Where in the... https://t.co/vyglXbwknk","@DarkxPrince1","cultural-icon",
"Netflix is betting on ‘90s kids nostalgia for learning with upcoming lineup https://t.co/JAZkWZ0Hpk https://t.co/ZPfFHOrCKb","@K____BN","edutainment",
