"text","handle","category","star_tweet"
"carmen sandiego's outfit is food for thought. like, on the one hand it's presumably super concealing because she's always on the lam. [...]","@number_one_twit","fashion",
"I would watch so much Carmen Sandiego if it was on netflix","@88mugsy88","cultural-icon",
"@NickPiers @ShadowTodd Supposedly Netflix is doing a new version of the Animated series. Also, I'd kill to a see a Batman/Carmen Sandiego crossover w/ Poison Ivy.ツ","@cw4700","cultural-icon",
"@JustinnLamar thank you! Wish you were here but hope you're having fun Carmen Sandiego","@WhitneyiAM","cultural-icon",
"#news Carmen Sandiego: the first glance and the date of the arrival of the new series #netflix https://t.co/xTXjEqGBRv https://t.co/uh7yjSsqly","@BitFeedCO","cultural-icon",
"Ur a millennial if you grew up w/dial up internet, Bill Clinton’s As Prez, 96 cent gas, car phones, Saved by the Bell, fear of the millennium, Oregon Trail, One Saturday Morning, Goosbumps, Carmen Sandiego, Trapper Keepers #millenials","@AdoRHOble_","cultural-icon",
"@differentfur I was always more partial to The Oregon Trail, but Carmen Sandiego was equally bad ass.","@joeyjp","role-model",
"@pcgamer @ELahti Can you please add the games we were forced to play in elementary school? I’m looking at you, #CarmenSandiego , #OregonTrail , #zoombinis","@jljz1","cultural-icon",
"@Rackie_ you always go on so many adventures. you're like the sexy Carmen Sandiego. never know where you're gonna be next lol","@ConyeWest469","travel",
"#COMPLEX The 10 Best Video Games That Tricked You Into Learning: Carmen Sandiego was our first crush. http://t.co/OaREtaOQg7 #TBTV #TruOptik","@TRACKBREAKERSTV","edutainment",
"Netflix Is Reportedly Reviving Carmen Sandiego With Gina Rodriguez #topstories https://t.co/5Yj34rSB4x","@us_beautyNature","cultural-icon",
"Dust off that magnifying glass! Carmen Sandiego is getting a Netflix movie https://t.co/8muelhiom9 https://t.co/T1XDc0OBTc","@freyduni","cultural-icon",
"spacetwinks: carmen sandiego was a brilliant woman and master thief who told both the entire world and the... http://t.co/2d7t12aEls","@GrimsonLime","role-model",
"Hi @Netflix, Please reboot Where in the World is Carmen Sandiego.","@Br_Tr","cultural-icon",
"Children of the ’90s Rejoice, For Carmen Sandiego Is Getting Her Own Animated Netflix Series #robots https://t.co/axb7zC0k1C https://t.co/ZJYRMGRKWu","@_SleauxMeaux","cultural-icon",
"I hope everyone is ready for me to conduct the Carmen Sandiego hype train.","@rollinrabbits","cultural-icon",
"@SilvaniArt Where In The World Is Carmen Sandiego? Duck Tales Reading Rainbow Mister Rogers Neighborhood Tiny Toon Adventures","@airbornesurfer","cultural-icon",
"#Cine ↪ Gina Rodriguez Is Netflix's New 'Carmen Sandiego' | Animation ... - Animation Magazine https://t.co/jhske9VMkt","@clubcritica","cultural-icon",
"It's official: Carmen Sandiego is getting her own animated Netflix series https://t.co/PtUtyewSWT https://t.co/KyJipQyx6x","@Gizmodo","cultural-icon",
"Where in the World Is Carmen Sandiego? Becoming a Secret Travel Agent https://t.co/BEk5ZOLyxh","@TridzOnline","travel",
"Netflix's 'Carmen Sandiego' debuts on January 19th, 2019 https://t.co/C4Ppe0Hhns https://t.co/S9RypJDM7w","@BomanaOgoni","cultural-icon",
"Where in the world is Carmen Sandiego? 💃🌎 #xoxo #fashion http://t.co/4FlRAXxfsE","@HillyHindi","fashion",
"New! Today's blog post: Where In the World Is Carmen Sandiego? Inspiration to travel the globe http://t.co/feRgsWEwJd","@ChocoChipRaisin","role-model",
"I just realized: I loved watching Liberty's Kids. Shows like that and Carmen San Diego were both entertaining and taught historical lessons.","@DarkenedEmerald","edutainment","x"
"Everyone's talking about voting today, so I'll add my 2 cents: The voting buttons in Outlook are just the worst: hard to find, they move in every iteration, and you need to be prompted to search for them. They're the Carmen Sandiego of the Outlook user interface.","@mason_jack","cultural-icon",
"@realamberheard @British_Airways A less stylish version of Carmen Sandiego, I see. ;) *hums* Where in the world is Amber's missing luggage?","@animalhugger91","fashion",
"Choi Youngjae slayin' that Carmen SanDiego cosplay. https://t.co/fICvZJEXhL","@ironpissed","fashion",
"Netflix Could Be Bringing Carmen Sandiego Back https://t.co/FIW0cL4E6s via @io9","@franksands","cultural-icon",
"Are you with Carmen Sandiego?","@stevedabowler77","cultural-icon",
"Gina Rodriguez to Play Carmen Sandiego in Live-Action Netflix Feature https://t.co/WvBc0ayMVj #indie","@PinotPinoy69","cultural-icon",
"The Tilt cover of Where In The World Is Carmen Sandiego? completely misses the point.","@ray_whitney","cultural-icon",
"And I’m still not the mayor somebody out here the real life Carmen Sandiego","@ComplexGenius","cultural-icon",
"@tomsojka @AS220 Theorizing my obsession with Carmen Sandiego: worldly; travels; interested in art/history/culture; air of mystery; uses puns.","@tomsojka","travel",
"Check out ""Not Your She-Ro: @carmensandiego and the Importance of Feminism in Entertainment"" @syfy! We're so excited to be working on a TV show AND book series that promotes a strong, complicated female character (and stars @HereIsGina!) https://t.co/JndRo3e9O9 https://t.co/v1sprQ4UIY","@HMHKids","role-model",
"@laurenspieller Carmen Sandiego. All red. Bonus points for the cool hat.","@afhumphrey","fashion",
"@BlackNerd Would be better with the where is Carmen San Diego theme","@GOKAI100","cultural-icon",
"Where In The World Is Carmen Sandiego ?","@Steffy4hunnid","cultural-icon",
"@pattonoswalt With that red hat, who knew Carmen Sandiego ran Pizza Hut?","@BohemianJenn","fashion",
"Anybody remember ""Where Is Carmen San Diego?""","@MrF0_olish","cultural-icon",
"Golden Globe-winning actress Gina Rodriguez (""Jane The Virgin,"" ""Deepwater Horizon"") will voice #CarmenSandiego... https://t.co/Pok2qruVFh","@RamasScreen","cultural-icon",
"also-thanks to @isabellalugosi for helping convince bebe to travel with her carmen san diego photos.","@cherrydietcola","travel",
"Happy Halloween from 1910. Carmen Sandiego time-traveled to the @SohoHouse bordello 🎃 http://t.co/DwKKb1uHUA","@ChiStreetStyle","fashion",
"VIDEO: 10 Reasons Where in the World Is Carmen Sandiego? Was the Best Educational TV Show … https://t.co/dWec9KCWcq https://t.co/G12U80AeZ9","@momfluential","edutainment",
"So it's either that or dress pants and shirt. Probably pair either with my red leather ""Carmen Sandiego"" coat.","@chrislowrance","fashion",
"Thank you @ispeaktetris!! Makes me wish I had a big red trench coat to finish off the Carmen Sandiego vibes 😍 https://t.co/ShlKYR99E1 https://t.co/iS3QWAwdS7","@withwendy","fashion",
"Carmen Sandiego is back to her old tricks on iOS: Well she sneaks around the world, from your iPh... https://t.co/z2r2CrtGaY #socialmedia","@GizmoFarm","cultural-icon",
"Already have my next Halloween costume planned out. Carmen Sandiego. My date&39;ll go as Where&39;s Wally. Always wanted to do that","@DaltonStokes1","fashion",
"@ashxo So where are you now?Your like Carmen Sandiego!I love following your adventures!","@musicgypsy1964","travel",
"Carmen San Diego is in Lawrence driving a red Camry case solved","@sharkslippers","cultural-icon",
"Are Carmen Sandiego's parents proud their daughter is traveling the world or disappointed that she's constantly stealing shit?","@YesImZimm","travel",
"“Gina Rodriguez To Star As Carmen Sandiego In Netflix Live-Action Feature” https://t.co/aws3gJjiYp #smatterings https://t.co/mStcn2Of78","@sayahillman","cultural-icon",
"MY UNCLE AND HIS FIANCÉ WERE WALDO AND CARMEN SANDIEGO FOR HALLOWEEN KILL ME","@tiatheditz","fashion",
"Netflix's Live-Action Carmen Sandiego Will Star Gina Rodriguez https://t.co/v1sWUDkJmP https://t.co/cfV92JGPru","@fashion_x_style","cultural-icon",
"@MarcSnetiker @girlsHBO Carmen Sandiego with a blue hat.","@impulsivecomics","fashion",
"@sweetjacobs ha! You know us! Move over Carmen SanDiego! ;) Gonna need some tips from you on Dubai! (Wasn't that part of your honeymoon?)","@JottieB","travel",
"@LynchReborn Netflix making new Carmen Sandiego cartoon starring Gina Rodriguez","@GarfOfTheGalaxy","cultural-icon",
"#UnexplainedPantryItems Waldo and Carmen SanDiego. I sent Dora the Explorer in to find them. More: https://t.co/ZNjb7VcD5A","@bolly_dansis","cultural-icon",
"Beyoncé is the Carmen Sandiego of Pop: Today in celebrity gossip: Beyoncé's schedule of secret recordings and ... http://t.co/1pkuPIb3xk","@technews122","cultural-icon",
"I can confirm that @jawjagrrl is all over the map. She covers more of the globe than Carmen Sandiego. https://t.co/jxYuL0V4IO","@ISmokeEmWet","travel",
"Omg I just saw the Carmen Sandiego live action announcement and Gina Rodriguez is a Good Choice https://t.co/QB6VkvFs5p","@_rottenboy","cultural-icon",
"A1: I learned so much about geography from Carmen Sandiego - sounds cheesy but it made me a lifelong learner #edtechchat","@stephenoonoo","edutainment","w"
"#CarmenSandiego Rebooted By Netflix! Gina Rodriguez To Voice https://t.co/t72T3XazAJ https://t.co/RR0wzWzbzO","@RenewCancelTV","cultural-icon",
"Our 🐼@julcasagrande stole our panda Gifs & hid them. Let's play a game, ""Where In The World Is Carmen Sandiego?"" style. Here are your clues to her current city: -its name means ""Happy Port"" -It is located at the mouth of 5 rivers -It is at a strategic point within the MERCOSUR","@TheBSingTag","cultural-icon",
"Does anybody want to form an acapella group together where all we sing is the Carmen San Diego theme song in the style of Rockapella????? I AM NOT JOKING AND I DONT EVEN CARE WHICH PART I GET THAT IS HOW SERIOUS I AM. cc: @avb","@lynnweingarten","cultural-icon","x"
"I just LOVE Halloween here at my two costumes this year #CarmenSandiego #SrirachaMuchacha https://t.co/O7Pa4UZK61","@PalomaStarr","fashion",
"Hey Folks! Please Like, Share and Comment on this Post:Netflix is bringing back ‘Carmen Sandiego,’ and it’s going … https://t.co/uDBAXpi9Cz","@how_people_do","cultural-icon",
"where can i buy a carmen sandiego hat and trench coat asking for myself","@abnoormality","fashion","x"
"The Making Of Carmen Sandiego: Making Educational Games Fun- https://t.co/f9K4LbPxb6 check it out !!! #programming #gamedev #indiedev","@patys_prog","edutainment",
"Netflix finds 'Carmen Sandiego' for its latest reboot https://t.co/TLvM8XnAwq #tech #technology","@jasonhartsoe","cultural-icon",
"Instead of the green sweater, put a red trench coat on him and call him Carmen Sandiego. https://t.co/YQuMN30Dlg","@Lady_wore_Black","fashion",
"Johnny took inspiration from his childhood hero Carmen Sandiego this week","@suhsquatch","role-model","w"
"REJOICE! NETFLIX IS BRINGING BACK CARMEN SANDIEGO!","@thisislarimix","cultural-icon",
"is the pizza hut logo supposed to -be- something other than the roof of a pizza hut, cuz every time i look at one i just see carmen sandiego's hat","@FleetingMadness","fashion",
"He has reached Carmen Sandiego status...","@khflight137","cultural-icon",
"I found her 🌍 #tbt #Comikaze #cosplay #CarmenSanDiego http://t.co/HjPCdlBLlK","@Aldeeziak","fashion",
".@netflix is bringing back your fav childhood criminal, Carmen Sandiego: https://t.co/noFjOyU0zU https://t.co/eDs079jYyA","@OysterMag","cultural-icon",
"Good luck finding us. #BigRedBoos #halloween #carmensandiego #waldo https://t.co/pd0cpaZv1k","@Jennmag07","cultural-icon",
"Netflix's Carmen Sandiego Reboot Has a New Premiere Date and Some Mysterious Teaser Images https://t.co/IJU6SxVVyU https://t.co/DoRwpy8BuJ","@qwerty__red","cultural-icon",
"#Hollywood After Carmen Sandiego and Magic Schoolbus, Netflix Should Revive These https://t.co/7gJQKvIx5g https://t.co/GOCY31XuMg","@SexyLancer","cultural-icon",
"@loveyoursG_ this reminded me of you, because of that one halloween you were carmen sandiego! https://t.co/vzlYQEaN8p","@Chulaaa_vaaal","fashion",
"Pittsburgh News Gina Rodriguez will play Carmen Sandiego in a live-action movie https://t.co/ABJiMfr8LZ https://t.co/je4MW0nl47","@Pittsburgh_NC","cultural-icon",
"Carmen San Diego is such an inspiration","@AustinPSmith96","role-model","x"
"@hyygashi @CubaJugginJr_ @meganikkies @LehumoG @SabaCB @skelthaLORD @ShaunYouKnowWho You played Carmen Sandiego and you think you traveled the world. That’s cute.","@Kowenmoffor","travel",
"@Vulgarfan your hat reminds me of Carmen Sandiego. That's probably before your time lol","@TESD13percent","fashion",
"Carmen Sandiego Film To Come To #Netflix With Gina Rodriguez As Its Star #CarmenSandiego https://t.co/H0d6zcEevU https://t.co/GAg1fpfNlu","@thenerdstash","cultural-icon",
"@ErinAndrews Nice outfit. Can you tell me where in the world is Carmen Sandiego? #whereserin","@JP_Flaherty","fashion",
"VIDEO: 10 Reasons Where in the World Is Carmen Sandiego? Was the Best Educational TV Show … https://t.co/YDELbaikMA https://t.co/mFw2SiCwjw","@KingJerry146","edutainment",
"I loved Carmen SanDiego & was hoping this IP would make a comeback, don't mess it up Netflix. Review of the classic https://t.co/OABi00V7HO","@0sdp","cultural-icon",
"Dear @Doc_Not_Doctor, your search for Carmen Sandiego has gone on long enough..come back to us! #missyou","@lemonraindrop","cultural-icon",
"@GabeNiles I’m about to find you like Carmen San Diego! What part of the map are you.....✈️🛩","@FLYBOYBEEZY","cultural-icon",
"I can’t wait to wear long coats and wide brim hats all fall and look like a goth Carmen Sandiego","@jackiestoy4","fashion","x"
"@RaeHughart A1: anything fun, inspiring or meaningful-great field trips, learning games like Carmen Sandiego, reading some great sci-fi #MasteryChat","@seanmarnold","travel",
"Did we ever find out where in the world Carmen San Diego was?","@ladesu","cultural-icon",
"@fatimazenine Hard to remember but it tended to be w/ vauge characters like Carmen Sandiego. I adored her & simply assumed she was Latina.","@avashly","role-model",
"Who remembers Carmen Sandiego ?","@WookTheCrook","cultural-icon",
"The movie will be a standalone Carmen adventure that will embrace the beloved ’90s character https://t.co/n7fiudbf64","@PageSix","cultural-icon",
"I just learned that Carmen Sandiego has a cat named Carmine. I never noticed this.","@PushinUpRoses","cultural-icon",
"AHHHHH! @EHollywood THIS! @netflix <3 <3 <3 ⚡️ “Netflix greenlights a Carmen Sandiego series” https://t.co/xAoxFSIjxa","@BurgandiPhoenix","cultural-icon",
"Gina Rodriguez will be donning the red fedora and trench coat of Carmen Sandiego for Netflix https://t.co/r3ZIrIwITA Hidden among the ot…","@berge31","cultural-icon",
"😳her and that red coat lolRT @PreachMAC: Anybody remember Carmen San Diego?? Lol #random","@DaniellARanaE","fashion",
"All those Carmen San Diego events at school, taught me how to look for my missing lighter later in life. Where was she anyways? Probably the obvious. San Diego?","@MedicatedMama3","cultural-icon",
"@hpted Nice! Reminds me somehow of: Where in the world is Carmen san Diego?","@MelleKoning","cultural-icon",
"Jane The Virgin's Gina Rodriguez Will Help Revive Carmen Sandiego For Netflix - Refinery29 Yayy!! https://t.co/JvvEeHcdnk","@techchickk","cultural-icon",
"PBS created ""where in the world is Carmen Sandiego"" bc American kids were bad at geography https://t.co/BJcyN3N8av","@e2theb","cultural-icon",
"@classicdoll_ “@classicdoll_: Time to explore the world 😌” CARMEN SAN DIEGO","@biglos661","travel",
"Netflix Is Rebooting 'Carmen Sandiego' With Gina Rodriguez https://t.co/LNjahrWCJP https://t.co/74YSCdunhT","@hot105nonstop","cultural-icon",
"Dentists And Furbies - An homage to Carmen Sandiego about a car accident that will try to stealth past Zeuses.","@discord99057751","cultural-icon",
"emily, describing what a character in rainbow six siege sounds like: she sounds like the lady from that one carmen sandiego edutainment game you played in middle school. do you remember that me: yes, viscerally","@citriccenobite","cultural-icon",
"Looking for a red brimmed hat that equally reads ""Carmen Sandiego"" and ""Paddington Brown.""","@mydearwatz","fashion",
"It was like... A girl power /anthem almost song.. I think it would reference BANG SHOT HEARD AROUND THE WORLD or something or maybe it possibly referenced carmen sandiego... but I try googling so much and it just isn't coming up at all. Song I think from 80s? 90s? early 00s?","@CloverCoin","cultural-icon",
"Where, in the world is...? :P #bestie #coat #carmensandiego #childhood #dragqueen #ihop @ Ihop http://t.co/O72yVuhhEK","@KyleeLovlee","fashion",
"there should be a modern update movie or game of Carmen San Diego where she's like the hero and doesn't tolerate scrubs","@danpennypacker","cultural-icon",
"@NDesmi @CloneNic of course, the show could still go on for a while, but Gina is getting super buys with movies, and a Carmen Sandiego thing for Netflix.","@Zach6844","cultural-icon",
"Where is world is Carmen San Diego? Where's Waldo? #cosplay… https://t.co/F7F0XjxJfX","@ninjaman1994","fashion",
"where in the world is Carmen Sandiego... miss that homie","@CorinneMassara","cultural-icon",
"I just had a thought. Batman VS. Carmen Sandiego, and to track her down, Batman has to get the help of Bane. Yes please.","@hfcthd","cultural-icon",
"Carmen Sandiego, international woman of mystery. https://t.co/6tROHsAxoy","@CanadaMoments","cultural-icon",
"I look up to Carmen Sandiego. She was intelligent, cunning, ambitious daring and #snatched. Still looking for that bad red trench coat.","@LoyalToddler","fashion","x"
"Heather Cox's ""hat"" looks a merge of Derby, Pilgrim, Carmen Sandiego dyed in black & Judge Doom from Roger Rabbit. http://t.co/CRRdA3Bj7S","@jasonmetko","fashion",
"I just found Carmen Sandiego do the first time! She's in Seattle! Nice outfit @erinandrews","@the_mike_hansen","fashion",
"Little does she know, back in elementary I ALWAYS found Waldo and Carmen San Diego 😏👌🏼","@InSight_Music","cultural-icon",
"Netflix Premiering ‘Carmen Sandiego’ Toon January 18 https://t.co/S5RgujaAIz","@SidelinedBuddah","cultural-icon",
"Where in the world is Carmen San Diego....like none of these new shows teach kids anything","@Hailey_photo","edutainment",
"@AudreyKare @PeanutButterGmr You know, I just realized how much the new Pauline looks like Carmen Sandiego. Great costumes though!","@SlasherLink","fashion",
