"text","handle","category","star_tweet"
"Lucy looking like an old Hollywood cross between Carmen Sandiego and Peggy Carter is precious. #Timeless Props to the costume department. @NBCTimeless","@xiratania","fashion","x"
"Any one else remember Where in the World is Carmen Sandiego? Such fond memories. #education #gaming #tpn294 #tpnlive","@technophilespod","cultural-icon",
"Someone took inspiration from Where in the World is Carmen Sandiego for that outfit... #SBSEurovision","@bethwoodvilles","fashion",
"#Cracked What You Learn Hunting Carmen Sandiego Without Google's Help https://t.co/o3YwGEXUDP #Humor","@MarlinNeman","edutainment",
"I wanted to be Carmen Sandiego for Halloween but if I'ma be in the south its gonna be too hot for my red trench coat smh gotta rethink this","@Neo_Sole3000","fashion",
"Live action afro-latina Carmen Sandiego...but make it Gina TORRES https://t.co/7rBkonKCtS","@_maleficentt","role-model",
"@0xabad1dea likely wearing 13.5 women's, or like Carmen Sandiego's hat!","@pira_ebooks","fashion",
"Carmen Sandiego and Waldo...try to find us. 🌎👓#halloween 🎃🕸👻 https://t.co/ARNSWViqk4","@macATTACKholla","fashion",
"This hat makes me feel like Carmen SanDiego haha! http://t.co/wjQI5gmF3b","@Emy_Lou_who","fashion",
"Um, yes. I pretend I'm Carmen Sandiego every time I wear mine. Doesn't everybody? https://t.co/SJR0Q3TEu1","@pipifelix","fashion",
"@flutterteach In my head I pictured you Carmen San Diego style sneaking your stuff in. 🤣","@causeya","cultural-icon",
"Gina Rodriguez donning red fedora and trench coat of Carmen Sandiego https://t.co/YebWIPSNIg","@marchoutgraaf","cultural-icon",
"@HeyUSA @gracehelbig your outfit was very Carmen San Diego inspired with a guacamole dip hat to top it. #onpoint #NailedIt #HeyUSA #soyou","@thejakeyouknow","fashion",
"The girl that dressed up as Carmen Sandiego, marry me please","@OSUCrush","fashion","x"
"Gina Rodriguez brings Carmen Sandiego to life on Netflix! #MysteryWoman #CarmenSandiego #Netflix #Latina #HereisGina https://t.co/HGDeSUbRbw","@DarleneTenes","role-model",
"i remember when carmen sandiego taught me what spelunking was.","@frankbulow","edutainment","w"
"Last night I realized that I have been dressing up as Carmen Sandiego. https://t.co/YuVki6ezJL","@cassieoneil_","fashion",
"Next week I’m going to be feeling like Carmen San Diego. 4 cities in two weeks. Im going to need a vacation from this vacation.","@GregFilsAime","travel",
"BOY....my nephew learns how to walk and then becomes Carmen SanDiego smh...homie I gotta do some work","@BookOfEly","cultural-icon",
"#ImInSearchOf Carmen San Diego. No wonder she's so hard to find. There's no extradition treaty in Brazil.","@Chewbacca_Sound","cultural-icon",
"@_candiceKaye_ I can only imagine where your drive and creativity will take ya #carmensandiego #GoCK","@RyanOnBoard","travel",
"@the_simster Every time I see the promo for Agent Carter, that red hat makes me think of Carmen Sandiego. :)","@DoodleBaker","fashion",
"@lbinthewild 7. The Magic School Bus and Carmen Sandiego are to blame for my undying nerdiness.","@lbinthewild","edutainment",
"A good read and a nice trip down early edutainment memory lane https://t.co/ZPLBsNTBsJ","@jackys","travel",
"Where in the world is Carmen Sandiego...... #travel #wanderlust #world #carmensandiego #where… https://t.co/kMu8JOEBrI","@arlyzmarie","travel",
"@davidbockphoto I learned it in fifth grade, thanks to the wonderful Carmen Sandiego show + games. @StackedAnchors @LOSTINFICTIONUK","@gildedspine","cultural-icon","w"
"@tiffannyvarga Add red hat for the Carmen Sandiego look http://t.co/TVyDDe0h3e","@JCampana","fashion","x"
"Greenlit gina rodriguez will explore the world as live-action ‘carmen sandiego’ + more backstage - https://t.co/xvExOgyz4U","@ViagrashandExli","cultural-icon",
"I have the Where in the world is Carmen Sandiego theme song on my iPod #confessiontime","@ChampionCheza","cultural-icon","x"
"@GamingAndPandas zoo beanies! that game with carmen sandiego! there was this game on the gamecube. it had a kinda final fantasy feel to it. i played this short looking kid with a round kind apoofy but flat hat. i think it was kinda class based. the weapons had weird curvy spirally parts","@DeosIra","cultural-icon",
"VIDEO: 10 Reasons Where in the World Is Carmen Sandiego? Was the Best Educational TV Show … https://t.co/s9BqqfsWH3 https://t.co/jNenl8FIM1","@Flavorida","edutainment",
"Already have my next Halloween costume planned out. Carmen Sandiego. My date&39;ll go as Where&39;s Wally. Always wanted to do that","@angelatktd","fashion",
"You know that old kids show ""Where in the world is Carmen Sandiego?"" What we need: ""Where in the world is Harry Styles?""","@hailthedimples","cultural-icon",
"Check out ""Not Your She-Ro: @carmensandiego and the Importance of Feminism in Entertainment"" @syfy! We're so excited to be working on a TV show AND book series that promotes a strong, complicated female character (and stars @HereIsGina!) https://t.co/JndRo3e9O9 https://t.co/hcYbrw6tUr","@HMHKids","role-model",
"Carmen Sandiego Returns in a New Educational App https://t.co/M7emUOkfgH https://t.co/DRwRUix2IW","@RachelbsweeneyB","spam",
"@VeraBambiLIVE Just say all the numbers and make a game out of finding you. Be even better if you had a Carmen San Diego cosplay. ""Where in the world is vera at the calgary expo"". P.S you totally sang that last in the Carmen San Diego theme song 😂😂😂😂","@2wheeldreamer","fashion",
"@fortyfs 3. I played games as a kid & into adolescence: The Manhole, Carmen Sandiego, a lot of Sierra adventure titles...but I'm not a ""gamer""","@fortyfs","cultural-icon",
"old #videogame ads - where in the world is carmen sandiego? http://t.co/pWY9VJrV56 #retrogaming #c64 #education http://t.co/FSnmuZQuQd","@Cow_Palace","cultural-icon",
"@VinylPi @pixelkitties ...okay, now I need to see @pixelkitties draw Rarity dressed up as Carmen Sandiego.","@Sutekh94","fashion",
"So.. how many outfits we got for Katherine’s cosplay now? #Haught #CarmenSanDiego #JustADressShirt #WayHaught #WynnonaEarp","@APNicolau","fashion",
"Throwing my hat in the ring for FBI director based on an extremely successful record of consistently finding Carmen Sandiego.","@BenFinfer","cultural-icon",
"Everyone's wearing Carmen Sandiego hats these days. So many expeditions, so little sun protection.","@theseknees","fashion","x"
"#World #News Gina Rodriguez donning red fedora and trench coat… https://t.co/IgNgm8769i #StopRussianAggression #lbloggers @thebloggerspost https://t.co/pYEUSvDZdT","@alt_media_today","fashion",
"@welcomemattv has @CountVonCount ever heard of giant bats in the Philippines? I just learned about them in my Carmen Sandiego game.","@JeremiahLiles1","edutainment",
"Why is #Joseline dressed like Carmen Sandiego with that red hat? #LHHATL","@leila_estes","fashion",
"i think i'm carmen sandiego because i've been traveling so much *i* don't even know where i am at this point","@caaaatieee","travel","x"
"Harden stay traveling more than Carmen Sandiego","@Trifecca","travel",
"this is how I learned about world geography way back https://t.co/6vel9N1s3a","@Franzu09","edutainment","w"
"A lot of the games I played put dreams of travel in me: Carmen Sandiego, Leisure Suit Larry 5, Indiana Jones and the Fate Of Atlantis (what should’ve been the 4th Indy movie but we got Crystal Skull instead.) They used real locations which just made it more palpable.","@nyhcmaven84","travel","x"
"LRT: Carmen Sandiego was my hero! Since educational computer games were the only ones I could play...","@Mariah_Cara","role-model",
"@IWF All quiet now on the travel to DC by Dr. Ford aka Carmen Sandiego as we wait with bated breath on reports of her location and where she ate and stayed. This could be a new board game in the making - “Dr Ford Goes to DC.”","@karlo1956R","cultural-icon",
"My relationships are summed up best as a real life version of Carmen Sandiego.","@kenny_powers89","cultural-icon","x"
