"text","handle","category","star_tweet"
"Do it, Rockapella: Netflix is Making a New 'Carmen Sandiego' Show - Geek https://t.co/CRN0WSr5oG","@NewGamesPlay","cultural-icon",
"Netflix to reboot 'Carmen Sandiego' animated series (starring Gina Rodriguez) https://t.co/xEqZu2hzEe https://t.co/tG3yVLJv5D","@NeoGAFOT2","cultural-icon",
"@MidnightRem 4) I played the hell out of the ""Carmen Sandiego"" games, trivia games, building games... Everything that would be called ""edutainment"" now.","@MidnightRem","edutainment",
"@DAbruzzoTweets I researched my favorite game show Carmen Sandiego & learned it used to be taped next to Sesame Street.","@JeremiahLiles1","cultural-icon",
"personal style: goth Carmen Sandiego","@staygoldrebecca","fashion",
"@missleylaha Now the Carmen San Diego theme song will be in my head all day","@SLAVES_BC","cultural-icon",
"@Dismalify @itzzzCrayon @TBEFaker Guys, we have to figure this out. Hopefully @notpeej can give us the clue we need so we can Carmen Sandiego this","@NGE_League","cultural-icon",
"Gina Rodriguez Voicing Carmen Sandiego in Netflix Show https://t.co/Cm6b0mXdlY #indie #letsplay https://t.co/V0BZBR9B0Q","@indiegames1","cultural-icon",
"[Self] We were a big hit at our Halloween party! Despite everyone thinking I was Carmen Sandiego #cosplay https://t.co/N90ndYA1AM","@cosplaysnugglz","fashion",
"Netflix is Bringing Back 'Carmen Sandiego' with Gina Rodriguez Playing the Lead https://t.co/DXg3dAtEky #leonardsimpsonTV #fashion","@LEONARDSIMPSON","cultural-icon",
"Where in the world is #carmensandiego ? The clue is in her hat. 🐭 #sketch_dailies @Sketch_Dailies #mickeyears http://t.co/5vHdljyeqX","@HaileyJensenArt","fashion",
"Awesome to see a Latina voicing Carmen Sandiego. Bigger question: Will @RockapellaMusic be involved? https://t.co/6Qyf9pTpkn","@AlexPalombo","cultural-icon",
"Nikhil Makwana: #NEWS Gina Rodriguez donning red fedora and trench coat of Carmen Sandiego https://t.co/HfuKotuP3y … #Money …","@Tocacyy","cultural-icon",
"@garyvee If you wanted to beat Carmen Sandiego’s travel legacy, doing a good job.","@TheAllCreative","travel",
"Carmen Sandiego was the entry level drug to Travel shows. #throwback https://t.co/eEK45y3ii2","@astr0mnaut","travel",
"#CarmenSandiego is back in an all-new animated series coming from #Netflix!","@haveyourview","cultural-icon",
