"text","handle","category","star_tweet"
"Already have my next Halloween costume planned out. Carmen Sandiego. My date&39;ll go as Where&39;s Wally. Always wanted to do that","@elidanurxc","fashion",
"Netflix plans live-action 'Carmen Sandiego' film with Gina Rodriguez https://t.co/wCqBiNx1dR","@mikeadams68","cultural-icon",
"VIDEO: 10 Reasons Where in the World Is Carmen Sandiego? Was the Best Educational TV Show … https://t.co/7jdUicpQbN https://t.co/QmRIOttLGX","@123SingLaugh","edutainment",
"@TheFilmRenegado You and Carmen Sandiego would make a cute couple with your hats.","@OzzieArcane","fashion",
"I need two people to dress up as Waldo and Carmen Sandiego for a shoot Idea I have.","@josephclark","cultural-icon",
"Qvo @alexdreamz wassup! Long time. Safe travel sir. #carmensandiego","@djcrumbz","travel",
"Netflix plans live-action 'Carmen Sandiego' film with Gina Rodriguez https://t.co/jXXxJfvTV1 https://t.co/l4HDtaIRkX","@davidwu9999","cultural-icon",
"""How Carmen Sandiego accidentally became an educational game icon"" by via Gamasutra News https://t.co/T5frbDnRHf","@IGDALA","inspiration",
"What the hell does a chocolate chip cookie in a Carmen Sandiego hat gotta do with #Empire?","@Dreams_on_Paper","fashion",
"Netflix’s ‘Carmen Sandiego’ Animated Series Gets a January 2019 Premiere Date and Teaser Images https://t.co/HLKAI88rBd","@mrwilliamlaw","cultural-icon",
"Where in the world is carmen sandiego? — In Texas. http://t.co/kDyqWtqOBv","@mizzdanie92","cultural-icon",
"@krystinbradshaw @dominekia @VerPayne I also had a kick ass computer game. You had to find Carmen Sandiego while learning about history. Learning is fun!","@krystinbradshaw","cultural-icon",
"Where in the #World did #Carmen #Sandiego #steal #ElSalvador? #Central #America #Globe #Geography… http://t.co/gaKm2eZ4DL","@Agovinoveritas","edutainment",
"KarloMdz: KCCINews: Netflix Is Reportedly Reviving Carmen Sandiego With Gina Rodriguez https://t.co/o3Lp0E5YpO … … https://t.co/5YOPUO2QH6","@KarloMdz1","cultural-icon",
"@Comics212 Whenever I think about you lately, I see visions of your avi in a big red hat & the Carmen Sandiego theme plays in my head","@jameslucasjones","fashion",
"Okay, it’s a great hat, but it’s also a bit Carmen Sandiego. Not exactly a /bad/ thing, but distracting for this 80s/90s kid. #AgentCarter","@megsish","fashion",
"Netflix orders animated Carmen Sandiego series - The Verge https://t.co/N0JPxETqWl","@TerrellB_42","cultural-icon",
"Jane The Virgin's Gina Rodriguez Will Help Revive Carmen Sandiego For Netflix We have apparently... https://t.co/FrQZY7kpO9 via @Refinery29 https://t.co/KWZc9kYxpk","@The_News_DIVA","cultural-icon",
"@astationaryjew netflix needs to get on a gay carmen san diego series starring a half dozen stunning locations & a beautiful lead for me to swoon over","@mermarks","cultural-icon",
"Cool⚡️ “Netflix greenlights a Carmen Sandiego series” https://t.co/QfUYWkHtYZ","@glenys_del","cultural-icon",
"Also, I guess they couldn't legally say ""Carmen Sandiego,"" but I am highly amused by the costume that is CLEARLY Carmen Sandiego but is labeled ""World Traveler.""","@AnicaLewis","fashion",
"Pretty happy with Emma and my couples costumes: Carmen Sandiego and Waldo https://t.co/4dvAqr5pOF","@BantamSam13","cultural-icon",
"Where On Earth Is Carmen Sandiego is an old favorite of mine from childhood. I was raised by examples of powerful Women... Not Feminists. https://t.co/zjddX9JH20","@SaitoNetwork","cultural-icon",
"Carmen Sandiego Revival Headed to Netflix - CBR https://t.co/KAq4AUBJfm","@dino_man","cultural-icon",
"I'm everywhere u never there I'm something like Carmen San Diego #mondaynightfootball 😎 http://t.co/qKR5fN6lts","@67PISSXCELLENCE","cultural-icon",
"I actually see nothing wrong with this. Carmen Sandiego had the charisma to be either a villain, antihero or hero so a change like this is ok in my book.","@DavenSkilnyk","inspiration",
"There's no doubt that #CarmenSandiego was great way to keep young gamers educated while having fun playing #Gaming http://t.co/CHv9cjBvDY","@Scootablu","edutainment",
"@Nmuscles7 Hmmm...typical. Whenever I need my friend....he always away. Where you off at now!? Im going to start calling you Carmen San Diego. Or Waldo.","@Austin_RyanB","cultural-icon",
"@kflay @britobrien_ you are like a musical Carmen Sandiego with your traveling facts.","@DanBeThyName","travel",
"@jasonelevation You ever try catching time-traveler Carmen SanDiego? It’s hard to do.","@EastAug","travel",
"Netflix's 'Carmen Sandiego' debuts on January 19th, 2019 https://t.co/sVa0V3yRRS","@OnlyVegetables","cultural-icon",
"@edbites Hold on to your hat, you can play it again right now! https://t.co/H6W2QeyGhB","@DrDonnaYates","cultural-icon",
"""It's like taking airplane bottles into a football game"" ""Or an airplane"" -my family on ""Carmen San Diego Drinking""","@mwalkero","cultural-icon",
"Netflix Reboots 'Carmen Sandiego' With Gina Rodriguez https://t.co/FAaS4qkjyk https://t.co/TqvI4TW0tl","@thehollywood","cultural-icon",
"Surprise, surprise - still no Carmen Sandiego. BUT I have it on good authority that the criminal is in Thailand - only a short flight away. If I hurry, I can make it there in time for Wednesday morning. ...This better be her. https://t.co/oyESBeLCsJ","@Round_2_Gaming","travel",
"I just found a carmen San Diego app and you better believe my grown ass clicked ""buy""","@myaaadams_","cultural-icon",
"Netflix Is Making A Carmen Sandiego Movie https://t.co/CP7xrvDzGC https://t.co/TJ6ZAHOZYM","@VIPortalINC","cultural-icon",
".@SteveStaeger, quit stealing my vibe. The hat is back at 6pm! #CarmenSanDiego https://t.co/gP2HGYpffU","@theWXwoman","fashion",
"@Swallowfire @PileOfSalt @Klom29 wait who am I making a Carmen San Diego cosplay for","@strawberrycor","fashion",
"Where in the world is Carmen Sandiego and what in the world is wrong with Shia Labeouf","@alyssapanda","cultural-icon",
"Gina Rodriguez to Star in ‘Carmen Sandiego’ Movie for Netflix https://t.co/3vuRb8913T","@ShadowLinesDoc","cultural-icon",
"Netflix releases images for new Carmen Sandiego animated series https://t.co/LJJyLbrZ8r https://t.co/MdYyD6d6iK","@ToddCoopee","cultural-icon",
"VIDEO: 10 Reasons Where in the World Is Carmen Sandiego? Was the Best Educational TV Show Ever https://t.co/vPRcJVqxIl via @People","@wendymacknight","edutainment",
"Also I look vaguely ""Where in the World is Carmen Sandiego"" for a bunch of it.","@katedangerfield","cultural-icon",
"I loved Carmen SanDiego & was hoping this IP would make a comeback, don't mess it up Netflix. Review of the classic https://t.co/OABi00V7HO","@0sdp","cultural-icon",
"Have we actually found out where Carmen Sandiego is or she still going around robbing people and traveling the world freely crossing border control with an arrest warrant ? #whereintheworldiscarmensandiego","@TimMaccheroni","travel",
"@Lilybug1973 @AynRandPaulRyan @KimColon23 i remember when where in the world is carmen sandiego was popular it was noted that many americans couldn't point 2 the pacific ocean on a map so this doesn't surprise.","@MarshmallowSmu1","cultural-icon",
"@PBS @readingrainbow, Arthur, Bill Nye, Carmen Sandiego, Magic School Bus and Mr. Rogers Neighborhood #ILovePBS","@mskrobair","cultural-icon",
"This SNL skit really catches the great quirky memories and style of ""Carmen San Diego"" (big fans at our house): https://t.co/aXuV5TNc82","@gsircus","cultural-icon",
