"text","handle","category","star_tweet"
"I wanna be Carmen San Diego for Halloween","@jstme_lele","fashion",
"He sneaks over to @Joiko_Saiyan and puts a red fedora on her head. ""... I found Carmen Sandiego.""","@MalevolentCrab","fashion",
"So far my favorite part about dressing as #CarmenSanDiego for Halloween is how dodging group pictures is considered ""part of my costume""","@lesliemreynolds","fashion",
"🎶where in the world is Carmen Sandiego🎶🎶","@LifeAsMeli","cultural-icon",
"VIDEO: 10 Reasons Where in the World Is Carmen Sandiego? Was the Best Educational TV Show … https://t.co/6jTTnFyNnX https://t.co/OsQp8kNTjk","@LissetteSafi","edutainment",
"#entertainment news Carmen Sandiego Is Officially Happening With Gina Rodriguez at Netflix: Get excited, gumshoes!… https://t.co/f3nuvjZ9Os","@JeniseEmbleton","cultural-icon",
"@BhasChat: I guess I was lucky to grow up in the 90s. Where in the World is Carmen Sandiego was my jam. Still study geography today.","@kungfulasers","cultural-icon",
"Looking for #Waldo & #CarmenSanDiego ? Nah, today it's #WhereinTheWorldIsSanta http://t.co/M1NbasRFQL","@vya_4hire","cultural-icon",
"#Netflix Adds #StrangerThings Star #FinnWolfard To #CarmenSandiego Reboot Cast https://t.co/ySvKREOhdL via @ComicBook","@OtherWorldsATX","cultural-icon",
"@cupcakesarenice @RaymondWPS @taurusbombshell PBS taught me international geography & culture (Carmen San Diego/Rick Steves)...","@Tallulahs_Ghost","edutainment",
"Netflix plans live-action 'Carmen Sandiego' film with Gina Rodriguez https://t.co/v1jTuDYZlL https://t.co/9T5zOIavkk","@DonDizzler","cultural-icon",
"Permanently inspired by Carmen Sandiego. 💄#always #mylook #hat #lipstick #brunette #blackandwhite… https://t.co/9EgGlrQz5f","@sampulon","fashion","x"
"The Making Of Carmen Sandiego https://t.co/WhWL8HLR66 ༄ Where In The World Is Carmen Sandiego? made learning about the countries of the w… https://t.co/Tb4GzWDkPx","@KotakuBot","edutainment",
"If they really want to take me back, please cover: Carmen Sandiego Zoom Bill Nye the science guy Dawson's Creek TRL #NinetiesCNN","@W1lmerSarmiento","cultural-icon",
"Just told someone they don't need that Red Coat cause they aren't Carmen Sandiego 😕","@Greedy_Gretchen","fashion",
"The First Images of Netflix's Carmen Sandiego Are Here Carmen Sandiego has been found, and she's looking good on Netflix. Gina Rodriguez will make her debut as the new voice of the iconic globe-trotting thief in the new 20-episode... https://t.co/srSeiDWHrw","@JerryChandler54","cultural-icon",
"It's Official: Carmen Sandiego Is Getting Her Own Animated Netflix Series https://t.co/DKiloPXao3","@drupkins","cultural-icon",
"Where in the World Is Carmen Sandiego? Becoming a Secret Travel Agent [video] https://t.co/IXB78ZS9CF","@betterhn100","travel",
"@AandGShow Carmen Sandiego is more appropriate, being that you were in the airport.","@NieceePiecee","travel",
"Where in the world is carmen sandiego — what http://t.co/wzLsLdVQky","@muIllingar","cultural-icon",
"@maryh319 I had a text only version of ""Where in the World is Carmen Sandiego?"" - Oh, and read the ""Hitchhiker"" books, they're fabulous.","@JoniHPetSitter","cultural-icon",
"Gina Rodriguez to star in and produce live-action CARMEN SANDIEGO movie for Netflix https://t.co/N2NKcPDzpi #film #movies","@charlestrotter","cultural-icon",
"@CocoTRobot Nice hat, carmen sandiego","@fritolaysia","fashion",
"Are you ready for a nostalgia trip? https://t.co/YXLtkfxoA8","@crbtalknerdy","cultural-icon",
"HATED Lynne Thigpen on Lean on Me, but won me over when she was on Carmen Sandiego. #CelebritiesOnlyBlackPeopleKnow https://t.co/3uKqUObenl","@whoaitsreesy","cultural-icon",
".@Snowden & girlfriend win best #Halloween costumes. #CarmenSandiego #Waldo https://t.co/oy80nhAIY1","@rooftopeleanor","fashion",
"Netflix finds 'Carmen Sandiego' for its latest reboot https://t.co/NCRyr5BFxc https://t.co/G9hZAw7NUX","@davazamb","cultural-icon",
"London News Search (Gina Rodriguez to star in Netflix's Carmen Sandiego) 1 London - https://t.co/lO7W5N7sSO","@1LondonNet","cultural-icon",
"#LITechNews: Netflix orders animated Carmen Sandiego series #Netflix #Video https://t.co/8yb2j0oIfa","@LITechNewsPosts","cultural-icon",
"3 costumes this year. 1 for Pax, 1 for Halloween Party, &1 for Halloween in NOLA. Need ideas. Carmen Sandiego for Pax, Jessica rabbit 4 NOLA","@RayMarkAble1","fashion",
"@angelrstone Sho U right! DMV just isn't the same w/o you! UR my real life Carmen Sandiego & I hope to meet you on your travels one day. :)","@bohanchock","travel",
"If I ever have a voice in my head style AI I want it to sound like The Chief from the Where on Earth is Carmen Sandiego cartoon.","@CR0W_S","cultural-icon",
"im gonna make an IG video about cats wearing those carmen sandiego hats ..im sick of it","@o_darien","fashion",
".@Snowden & his gf @lsjourneys dressed up as Waldo & Carmen Sandiego for Halloween.. officially the best couple https://t.co/MwVzlnScSy","@RonenV","fashion",
"@Errorfied Carmen Sandiego... Just lots of travel and a fabulous trench/fedora combo","@MikesAndRobots","fashion",
"Where in the world is Carmen Sandiego #selfie ! Have #hat will #travel ! #cantwait #holiday #style #packing #letsgo http://t.co/CEWtkrQwgJ","@TheresaCrout","travel","x"
"Netflix are making a Carmen Sandiego movie 😱😱😱👏🏼👍🏼😍 https://t.co/Mme8vYTLgU","@thatRobster","cultural-icon",
"Netflix is betting on ‘90s kids nostalgia for learning with upcoming lineup https://t.co/jIoo5YT1DF https://t.co/Es6lnC53QU","@GamerIntel","edutainment",
"Joseline was in a Carmen Sandiego outfit....this explains everything. #LHHATL","@Karnythia","fashion",
"Seth and I got invited to a costume party this year so we actually have to put in the effort to do a couples costume and I’m both excited but also not looking forward to going to the trouble lol (we decided on Waldo and Carmen Sandiego)","@ohdarlingmartha","cultural-icon",
"Since Carmen San Diego is a boy now we have now renamed HIM Huf","@Yahh_boii","cultural-icon",
"I was Carmen Sandiego last night for less than an hour hah HAPPY HALLOWEEN","@steph41493","fashion",
"Netflix is betting on ‘90s kids nostalgia for learning with upcoming lineup https://t.co/MgzCGNK332 https://t.co/yGg3YZXAzs","@betium","edutainment",
"i remember like approximately 4% of Where In The World Is Carmen Sandiego and that hideous patchwork is something","@KnownEquestrian","cultural-icon",
"(SQUEEES like a schoolgirl going to a K-Pop concert.) Oh my god, Netflix is bringing back Carmen Sandiego for a new animated series 😍 Unfortunately it’s not out till next year but they’re banking on 22 episodes.","@latexbadger","cultural-icon",
"So when did the Carmen Sandiego hats become stylish???","@D01573111","fashion",
"Great minds think alike! I found #whereswaldo, or did Waldo find me? #CarmenSandiego is sure getting around #Akron today. #Halloween #librariansarecool #childrenssection @akronlibrary https://t.co/MSIyCVyZVH","@TravlingYoyo","cultural-icon",
"@MollyMcKew Is he wearing one of his Carmen Sandiego suits?","@karidoll14","fashion",
"@KevinShinick! I haven't seen you since we were on the flight deck of the Chronoskimmer. Hope all is well. #TimePilot #CarmenSanDiego","@MrMichaelDennis","travel",
"Listen up, gumshoes! #CarmenSandiego's crime capers continue w/ an all-new #Netflix cartoon series. Sadly, no running around on a big map. https://t.co/BY3HKbqgSx","@thearcadeshow","cultural-icon",
"#HANNIBAL #ADVENTCALENDAR I turned Carmen Sandiego into Bedelia with a custom paint job! #hannimas #cannibalchristmas #tinybedelia #bedeliadumaurier #hannibalobsessed #eattherude… https://t.co/hOaprv1pZk","@hanni_obsessed","cultural-icon",
"Yandy's Carmen San Diego hat #LHHNY https://t.co/gAlACRrUa9","@Mickey_Mac32","fashion",
"@mthomps @NPR_Ed Also Carmen Sandiego (history/geography/travel) and the Sierra strategy games of the 80s/90s.","@alykat","edutainment",
"Sounds Like Netflix Is Bringing Back 'Carmen Sandiego' https://t.co/jm273CQiaB","@LunaLuvgood2017","cultural-icon",
"I would play a Carmen San Diego remake staring Juice. Geography Education for the kids @FCHWPO ! For the kids!","@JamPackard","edutainment",
"I learned not to issue of warrant of the woman Carmen Sandiego's disguised as, now she broke three of her criminals out of prison!","@JeremiahLiles1","cultural-icon",
"‘Carmen Sandiego’ Series Greenlit at Netflix with Gina Rodriguez | Variety https://t.co/ShxKnJsY3L","@BigBoxStorage","cultural-icon",
"Bout to get this passport & turn into Carmen Sandiego 🌍🌎🌏","@_WithFinesse","travel",
"Already have my next Halloween costume planned out. Carmen Sandiego. My date&39;ll go as Where&39;s Wally. Always wanted to do that","@morenodd139","fashion",
"Gina Rodriguez donning red fedora and trench coat of Carmen Sandiego https://t.co/VsMNrdjBjM https://t.co/6SD5dlewiI","@triciabellas","cultural-icon",
"@Christophicles Million dollar idea: Cast Pitbull as a male Carmen San Diego in an educational geography game/app called ""Widely Watching Mr. Worldwide""","@Christophicles","edutainment","x"
"@BigBird I was on Amazon & I found a KFC toy of Carmen Sandiego's car, I have a feeling that she's been driving around everywhere.","@JeremiahLiles1","cultural-icon",
"@enews ""Where in the world is Carmen Sandiego? All clues lead to Netflix (Gina Rodriguez). https://t.co/3BBpV6i0EC"" https://t.co/TzdVZoab4l","@Ktwilson82","cultural-icon",
"Call me rare but I like all the outfits the Resident Evil 2 remake characters have especially Ada's she giving me spy and Carmen Sandiego Vibes ain't nothing wrong with change people need to stop living in the 90s","@Purple1382","fashion",
"@NMPBS Where in the World is Carmen Sandiego was my favorite! I think most of the geography I know came from that show. #MemoryLane","@KaraSCarroll","edutainment","x"
"Where was this when I dressed up as #CarmenSandiego for Halloween in 2013...? Seriously @thinkgeek #blerd http://t.co/AlNpkPuoIh","@AmeliaR_N","fashion",
"Netflix orders animated Carmen Sandiego series [The Verge] https://t.co/5NF8I9wIaW","@alanzeinorss","cultural-icon",
