"text","handle","category","star_tweet"
"@TheChicGovGeek World renowned criminal mastermind and fashion icon… Carmen Sandiego!! #WomanCrushEveryday","@JavierLopezMSA","fashion",
"Netflix plans live-action 'Carmen Sandiego' film with Gina Rodriguez https://t.co/pbushxGCbV","@TechPlot","cultural-icon",
"Where in the world? #Netflix https://t.co/jotLi5Lpre","@BattleandBrew","cultural-icon",
"Happy Halloween!!! Fun party with our hockey friends!! #whereintheworld #carmensandiego http://t.co/oFv0Cr9J2R","@kwhiteRN","fashion",
"I want to play Duke Nukem, Oregon Trail and Where in the World Is Carmen SanDiego! Is that too much to ask? #oldschool","@Oh_HeyCan","cultural-icon",
"Netflix releases images for new Carmen Sandiego animated series https://t.co/LJJyLbrZ8r https://t.co/MdYyD6d6iK","@ToddCoopee","cultural-icon",
"Gina Rodriguez to Voice Carmen Sandiego for Netflix #TV #Movies https://t.co/BuTPkj4EWq","@tvmoviesplanet","cultural-icon",
"i saw someone in a trenchcoat and a bright crimson fedora yesterday. i think it was carmen sandiego's son","@rev_revolver","fashion",
"Gina Rodriguez (Jane The Virgin) Cast as Carmen Sandiego for the Netflix Live-Action Movie and Animated Series! Check out what Malcolm Banks has to say about it and more, on the FANDOMS ANONYMOUS channel!... https://t.co/jZfA7ujuC1","@ToriGulfCoastCW","cultural-icon",
"Kind of want to start wearing hats all the time. Make it my ""thing."" Like Carmen Sandiego.","@bee__red","fashion","x"
"Where in the world is Carmen Sandiego (my phone) ....","@AnjelicaScheidt","cultural-icon",
"The show will also feature the voice of Stranger Things’ Finn Wolfhard #CarmenSandiego #Netflix #GinaRodriguez #animatedseries #TVShows #TVSeries #streaming https://t.co/FUiWSBzkDy via @geekspinco","@tvscoopsdaily","cultural-icon",
"Lady Gaga Swiped Her Hat And Trench From Carmen Sandiego’s Closet https://t.co/CAZtzKwhfS","@NorkaLuque","fashion",
"I am so ready #carmensandiego","@muddyboots26","cultural-icon",
"TUAW : Netflix plans live-action 'Carmen Sandiego' film with Gina Rodriguez - https://t.co/8EatfomSFJ","@appleactual","cultural-icon",
"#JaneTheVirgin star @HereIsGina Rodriguez to voice Carmen Sandiego in new animated series for Netflix (Exclusive) https://t.co/GVoWTQFNkq https://t.co/CoB87nNjBl","@MyTrackingBoard","cultural-icon",
"ICYMI: @HereIsGina will play #CarmenSandiego in an upcoming live-action @Netflix film: https://t.co/mCf7lCgEyZ https://t.co/hSjVR4jOi3","@ComicBook","cultural-icon",
"SecNewsBot: Hacker News - Where in the World Is Carmen Sandiego? Becoming a Secret Travel Agent [video] https://t.co/qKtS7h5gKT","@techguard1","travel",
"@StaceyHashh @ElliottWilson he's like Waldo and Carmen San Diego's baby except not white/Hispanic","@LifesATravisty","cultural-icon",
"verge: Netflix orders animated Carmen Sandiego series https://t.co/kW6p8g6O3K https://t.co/VkRF6vm7t4 More about… https://t.co/l3B4bwr5qC","@ideep9","cultural-icon",
"Netflix Is Reportedly Reviving Carmen Sandiego With Gina Rodriguez https://t.co/8oNZeWmYW9 https://t.co/pOt5026dvP","@WMUR9","cultural-icon",
"Where in the World is Carmen SanDiego, a show that taught us geography and that acapella sucked #PBS","@Tom_Menzini","cultural-icon",
"And while we're at it, how about Bill Nye the Science Guy, Where in the World Is Carmen Sandiego?, and Reading Rainbow on @netflix.","@GameTaffyBen","edutainment",
"Netflix’s good castings like Gina Rodriguez as Carmen Sandiego and Kate McKinnon as Ms. Frizzle that make me blame Marvel for Iron Fist.","@paulidin","cultural-icon",
"@_icze4r Where in the World is Carmen San Diego, Monday Thru Friday at 5! https://t.co/kzRy0g9tw0","@GHOSTBEAR83Z","cultural-icon",
"But im still happy knowing that Gina Rodriguez is playing Carmen Sandiego 😍","@dirtymartinez","cultural-icon",
"Do it, Rockapella: Netflix is Making a New 'Carmen Sandiego' Show - https://t.co/EwO04zAEJQ https://t.co/JsGYERsrbt","@dardo82","cultural-icon",
"Gina Rodriguez to Voice Carmen Sandiego in Netflix Animated Reboot https://t.co/RqxfxM3yjO https://t.co/vSWKGw61mR","@busymumsmag","cultural-icon",
"my childhood girl power icons: shania twain the cheetah girls my mom elle woods the dixie chicks the girl from motocrossed carmen sandiego","@emlytptn","role-model","x"
"I think #GIS is a marvel. As a follow-up to my 8-hour #geo interview, a new marketing idea to make #ai #mapping aka GIS a household word, hook up with Where In The World Is Carmen San Diego? #Netflix (I once wrote a #kids #TV pilot; concept is still running #NATPE) https://t.co/WvqGqbo50N","@TiaDobi","cultural-icon",
"Netflix Is Reportedly Reviving Carmen Sandiego With Gina Rodriguez https://t.co/ZhxMP3fgNv #EOnline #1142194 #1","@tech_journal","cultural-icon",
"Where in the world is Carmen Sandiego? 2nd and Charles. Segundo y Carlos for my Latin Lovers out there. 😘 #lookingforWaldo","@AnIndigoGal","cultural-icon",
"where in the 🌍 is carmen san diego? 💃 @ Deerfield Parkway neighborhood http://t.co/r6vt3EBxGi","@auriellexo","cultural-icon",
"Gina Rodriguez to Star in Netflix's Live-Action 'Carmen Sandiego' Movie https://t.co/RS5t8q5iit","@NYLFF","cultural-icon",
"Hey @netflix , skip the animated series and give @HereIsGina a live action #CarmenSandiego series. https://t.co/5UhzBJVuHs","@Batmancanseeyou","cultural-icon",
"@KurtBusiek Sounds more fitting for a Carmen Sandiego adventure.","@WilmarLuna","travel",
"I've always been a sucker for a nice hat! Welcome back Carmen. #CarmenSandiego https://t.co/oh8PI6RWOJ","@Lawdeala","fashion",
"Netflix finds 'Carmen Sandiego' for its latest reboot https://t.co/AyedZw6EC4 via #indilens","@naziakhatun5","cultural-icon",
"Where in the world is Carmen Sandiego? She's at FrightWorks in Knoxville. #happyhalloween http://t.co/E0yqbpMqoE","@nomadbykate","fashion",
"Do you think Carmen San Diego has different codenames in different countries like is she Carmen Marseille or Carmen Fukuoka in France and Japan.","@raikamudapon","cultural-icon",
"oh my god it just hit me that I got my Carmen San Diego coat on the Amazon (dot com)","@winnersusedrugs","fashion",
"Travel the globe like a crook ducking Carmen Sandiego..","@1kSTEEZ","travel",
"@MisterCoat Hey, Mr. Coat. Besides Carmen Sandiego, what would you consider the greatest Edutainment series of all time?","@TimothyWhitfie4","edutainment",
"Netflix to Reboot 'Carmen Sandiego' - https://t.co/S7TE5iXT3e","@IndieMusicRox","cultural-icon",
"I'm so happy my Carmen Sandiego costume was well-received ☺️ #HalloweenCostumes http://t.co/6lh23NEIbE","@crystatimmerman","fashion",
"#games via @IGN Stranger Things Star Joins Netflix's Carmen Sandiego Series https://t.co/ZtJXcOcPRO #teamfollowback #F4F","@GamerzChad","cultural-icon",
"I've changed my mind like 1000 times, but I think I'm going to be Carmen Sandiego for Halloween. G is gonna be Waldo 😂❤️","@HisWinoWifey","cultural-icon",
"“Carmen Sandiego” reboot voiced by Gina Rodriguez coming to Netflix https://t.co/lHvWLjeu6Q https://t.co/BHA0V5IvNC","@livechannelfeed","cultural-icon",
"@Lin_Manuel THANK YOU for being Carmen Sandiego! ❤","@missambergee","cultural-icon",
"Dula mi Carmen Sandiego ni Modjie. haha! Thank u internet! old school! ^_^","@kiannenique","cultural-icon",
"Hey @netflix I have some ideas for your Carmen San Diego film. It's something I've worked on for a couple of years. Let's discuss?","@Aflucke1","cultural-icon",
"Should I be carmen San Diego for Halloween or is that too obscure 😂","@Lera__kasper","fashion",
"Netflix plans live-action ‘Carmen Sandiego’ film with Gina Rodriguez https://t.co/A7uFWa5OgQ https://t.co/0LJVZK8htf","@lacer2k","cultural-icon",
"Merry Christmas! Thanks to my very own Carmen San Diego @kidpoetic I just booked an amazing trip to… http://t.co/DK1CPuqwvB","@WordSmitz","travel",
"@Sugar_Domme No hahaha Carmen Sandiego. She was a spy!","@m1stressjade","cultural-icon",
"Netflix orders animated Carmen Sandiego series https://t.co/bzITbysNCN #technology","@TechNewsRT","cultural-icon",
"Gina Rodriguez to Star as Carmen Sandiego in Netflix's Live-Action Movie https://t.co/lGIuoKJQct","@mtvnetworksjobs","cultural-icon",
"Netflix's 'Carmen Sandiego' debuts on January 19th, 2019 https://t.co/J3ICB1XBxp","@NewsiniApp","cultural-icon",
"Happy World Tourism day! This lucky monkey got to live it up in Guatemala. Where in the world would you like to be right now? #worldtourismday #tourism #travel #seetheworld #carmensandiego #monkey https://t.co/oWq4vITmZS","@MegMinions","travel",
"Already have my next Halloween costume planned out. Carmen Sandiego. My date&39;ll go as Where&39;s Wally. Always wanted to do that","@pollardtxqoq","fashion",
"I'm telling you: live-action Carmen Sandiego movie starring @JLo with Gina Rodriguez as her secret sister.","@rudy_the_star","cultural-icon",
"@lukezim Sir, if this is meant to be a dig at Ms. Carmen Sandiego, I’ll kindly ask you not to compare a legendary geography thief eluding Interpol to a First Lady eluding home life. Pay some respect. But, long story short, from your photo it would appear that Carmen Sandiego is in Egypt.","@Jeff_Dub","cultural-icon",
"I’m not sure Carmen Sandiego needed to be morally ambiguous, but this is certainly a good way to do that","@dmclap","cultural-icon",
"@SayNoMore33 I only played it later when I was a teen & it was on a comp. Mario was a fave and Yoshi's world. Carmen San Diego was brill too","@AnataConstans","cultural-icon",
"guys, if we get a rebooted bill nye & magic school bus & carmen sandiego WHEN ARE WE GETTING WISHBONE","@emilysteers","cultural-icon",
"@_lola_bee What in Carmen San Diego do you max out on in good old El Paso? Wait don't answer that.","@thetickster73","cultural-icon",
"Netflix Is Making A Carmen Sandiego Movie https://t.co/F6YQSJD2QY","@jdotfield","cultural-icon",
"My witch mocks Carmen Sandiego's outfit whilst Miss Havisham pretends she can't hear the argument. #TheSims4 https://t.co/WJSat9YKxc","@MrAdcro","fashion",
"Watching @EvanEdinger and @vagabrothers tweet today is like a real life version of ""Where in the World is Carmen SanDiego"" ✈️","@heywhynot02","travel",
"Netflix's 'Carmen Sandiego' to begin streaming in January https://t.co/jZoTRZbf4a https://t.co/zvCT5z20lA","@gonevoip","cultural-icon",
"Wait!✋is Netflix seriously making ""where in the world is Carmen Sandiego?"" Into a series???... I think I'm gonna cry","@nanziridawn","cultural-icon","x"
"@BruceSallan so where didn't you travel to? You were like Where in the world is Carmen San Diego #DadChat","@Gr8DadsSociety","travel","w"
"Indiana Jones walks into ancient underground temple. ""I found them,"" he mutters, staring at Waldo camped out with Carmen San Diego","@Just_Joshin_Ya","cultural-icon",
"Realized I should've been Carmen San Diego for Halloween. My best costume ideas are always shortly after the holiday","@dinosaursngods","fashion",
"#MyYadventure involved the perfect costume for our adventure-themed Annual Campaign Kick-Off. I'll give you a hint: Carmen Sandiego!","@chuklmaker","fashion",
"how carmen sandiego accidentally became an educational game icon https://t.co/WzMb2aJnZd","@DegammageUK","role-model",
"Relationship goals! I dress up as Carmen Sandiego. Partner in crime goes as Waldo. Bonus points: gender bender. Hells. Yes.","@Violinagin","fashion",
"put carmen sandiego in smash bros","@atgaubatz","cultural-icon",
"@Netflix please let this be another gay cartoon from y’all. Lesbian/pan Carmen Sandiego would be great #CarmenSandiego #netflix #cartoonlesbians https://t.co/OXTM9DsRHg","@FSfangirl","cultural-icon",
"Where in the World is Carmen San Diego? 💃#carminsandiego #hat #bangs #work #modeling http://t.co/Umbzip5ea2","@ValeskaJean","fashion",
"#askhoodie Where in the world is Carmen San Diego?","@franciscogerace","cultural-icon",
"Netflix's Carmen Sandiego Gets Release Date And First Look Images And Poster #CarmenSandiego https://t.co/1ZluRDio6M https://t.co/DvCwvLYGVx","@LRM_Exclusive","cultural-icon",
"Carmen Sandiego Returns in a New Educational App https://t.co/8XskcFpc7G https://t.co/zkPuCcxLuu","@AmbergruffinG","spam",
"You know....No one ever stops to ask HOW in the World is Carmen Sandiego??? https://t.co/XSyO0h2EeZ","@MrsCleverKill","cultural-icon",
"""Jane the Virgin"" star @HereIsGina Rodriguez to voice Carmen Sandiego in new animated series for Netflix (Exclusive) https://t.co/GVoWTQXobY https://t.co/OKemWyP6Sz","@MyTrackingBoard","cultural-icon",
"@BigBird I'm on Carmen Sandiego's trail. This time, one of her crooks stole the sealed envelope from this year's Academy Awards!","@JeremiahLiles1","cultural-icon",
"holy shit, i am HERE for Gina Rodriguez as Carmen Sandiego https://t.co/F5hxt92yAo","@elektrotal","cultural-icon",
"Better 90s-themed costume: Daria or Carmen Sandiego? Can't decide which I'd rather invest money for.","@piggywillow1","fashion",
"When Netflix announces a reboot of Carmen Sandiego but the only character Nextflix has to find is Takashi Shirogane from Voltron.","@chiapslock","cultural-icon",
"Carmen Sandiego' live-action movie to star Gina Rodriguez https://t.co/RpMIZ0Iui6","@Accra1005fm","cultural-icon",
"Where in the world is Carmen SanDiego?","@69Dwyze69","cultural-icon",
"A terrific look into Educational Gaming as well as reminding me how awesome Carmen Sandiego was!@TheCrashCourse https://t.co/DmSdoUGF04","@Cramer_Benny","edutainment",
"Is @sarahgraceface alive? And if so what city is she in? It's like Carmen San Diego except for real life. 🔍","@Lauren__Thomas","travel",
"#Throwback #Thursday - #where #in #the #world #is #carmen #sandiego? #edtech #education #computers http://t.co/fAvwSxKV9P","@TheAlinaGroup","edutainment",
"old #videogame ads - where in the world is carmen sandiego? http://t.co/pWY9VJrV56 #retrogaming #c64 #education http://t.co/FSnmuZQuQd","@Cow_Palace","cultural-icon",
"@BigBird Carmen Sandiego likes dietetic food too, no wonder she's slender. Her car radio is always set to a classical music station.","@JeremiahLiles1","cultural-icon",
"Sounds Like Netflix Is Bringing Back 'Carmen Sandiego': https://t.co/jNI5EmP7i4","@pophistory","cultural-icon",
"Wearing my carmen san diego hat in honor of Lauren and because its hot af outside.","@JauregYoHansen","fashion",
"#nostalgia post: Netflix orders animated Carmen Sandiego series https://t.co/Yaal5ETxDx","@RoninTechAdv","cultural-icon",
"Netflix finds 'Carmen Sandiego' for its latest reboot https://t.co/5WIUzGF3k8","@DNSRainbowNews","cultural-icon",
"The news these last few days is making me feel like we’re at the part of the Where in the World is Carmen San Diego computer game where we’re finally in the same city as the criminal and there are sounds of sirens and running footsteps and a police whistle...","@ReneeMLC","cultural-icon",
"https://t.co/GdrXi96dkW Gina Rodriguez will be donning the red fedora and trench coat of Carmen Sandiego for Netflix https://t.co/120jhyx8oL https://t.co/9IsNnXproZ","@invent_therapy","cultural-icon",
"i want to be Cher Horowitz for character day at school and then Carmen Sandiego for halloween","@sassiesully34","fashion",
"@stephnissen_ : Chuck Norris knows where Carmen Sandiego is.","@StephTweetBot","cultural-icon",
"Who remembers this. Where in the world is Carmen San Diego? #Halloween #creative #ThrowBack http://t.co/fEUFSo2D1R","@KipenziC","cultural-icon",
"This Halloween... If I come across a girl that can pull off a solid Carmen Sandiego costume... I will wife her up...","@LegitTonyTone","fashion","x"
"Kourtney Kardashian Takes Younes Bendjima on a Surprise Birthday Trip Oh, the places they'll go! Kourtney Kardashian channeled her inner Carmen San Diego for Younes Bendjima's birthday--and no, we're not talking about a role-playing fantasy.... https://t.co/IUJY0peXWi","@RyanMedina462","travel",
"Gina Rodriguez donning red fedora and trench coat of Carmen Sandiego https://t.co/SIH6AOZYZo https://t.co/qzbxy23GQp","@GuysOnTheBlock","cultural-icon",
"Hearing tips on international travel launches me into a story where I'm finding clues to the whereabouts of Carmen Sandiego. #gumshoe","@sarlinz","travel",
"Where in the world is Carmen Sandiego? I would get pissed when the kids didn't know the right countries at the end #WhatIWatchedInThe90s https://t.co/BUO63EHw7i","@fcast32","cultural-icon",
"@TimeLordOmega it was a game! Carmen Sandiego! About tracking a lady in a red trench coat across the globe!","@TransLexiKate","cultural-icon",
"Great Halloween party!! #Strangerthings #carmensandiego #subzero #rickandmorty https://t.co/TPJl2DEHaQ","@RagebowBrite","fashion",
"There is so much room to do something very intellectual and clever with this IP. I hope this lives up to it! Netflix plans live-action 'Carmen Sandiego' film with Gina Rodriguez https://t.co/XAZWp3Orjp via @engadget","@eatheringtonp","cultural-icon",
"@Valerie_Perez @netflix Where is Carmen San Diego? LOL","@myroneus1","cultural-icon",
"Carmen Sandiego was the best idea I had this Halloween 😂😂","@NoFEARnFIERCE","fashion",
"Carmen Sandiego Returns in a New Educational App https://t.co/TgHZtVNlY7 https://t.co/cSsl19BdXG","@MarleenTynes","spam",
"My girl #erinandrews dressed up as Carmen San Diego... @ErinAndrews #stilllookinggoodgirl","@loudnclearlyFZ","fashion",
"Educational #AR that ""takes a cue or two from Where in the World is Carmen San Diego?"" Osmo Detective Agency https://t.co/1fNva12KDJ via @VentureBeat","@NickBartzokas","edutainment",
"Gina Rodriguez Will Star in Animated ‘Carmen Sandiego’ Netflix Series https://t.co/vLvLnqj4cs","@spazzrazz","cultural-icon",
"Gina Rodriguez as Carmen Sandiego please and thank you.","@firehawk32","cultural-icon",
