"text","handle","category","star_tweet"
"I don't know how anyone learns history without Where in Time is Carmen Sandiego","@MelissaJMassey","edutainment","x"
"Photoset: ofgeography: dementedsiren: jedavu: Paintings by Emerico Imre Toth Carmen Sandiego? found her. http://t.co/DSXVBAtFiA","@DesperatelyMe","cultural-icon",
"Soooo can we get a live action Carmen San Diego","@SCOTTYFR3NCH","cultural-icon",
"That #AgentCarter poster is absolutely gorgeous…@HayleyAtwell is seriously channeling some Carmen San Diego style! http://t.co/h9M5SAu7r9","@ThoseNerds","fashion",
"where on earth is Carmen Sandiego?","@jaelivingV","cultural-icon",
"I think I just found Carmen Sandiego, what an immaculate outfit. Hot damn.","@DearFreddy","fashion",
"@netflix @Netflixhelps What are the chances of getting the ""Where in the World is Carmen Sandiego"" cartoon series?","@tickateej","cultural-icon",
"fashion icon: 90s thieving villain & time-traveller Carmen Sandiego http://t.co/CfG4vKP7fK","@1chae","fashion",
"Carmen Sandiego Revival Headed to Netflix https://t.co/E7lM1RtmQX https://t.co/ihG0sqDhlx","@_NoMoreMutants","cultural-icon",
"Twitter Bonus Question for tonight’s bars: Write and circle your answer on your quiz for bonus point! What color is Carmen San Diego’s hat?","@TriviaTrivia","cultural-icon",
"Good news! Gina Rodriguez To Star As Carmen Sandiego In Netflix Live-Action Feature https://t.co/VS2yZxpMCW","@DanganBarrage","cultural-icon",
"The real mystery is what was Carmen Sandiego wearing under that trench coat. We may never know.","@alan_smithee_jr","cultural-icon",
"Travel experience: 20+ years of looking for Carmen Sandiego","@sheyxpeare","cultural-icon",
"Netflix Bringing 'Carmen Sandiego' Reboot With Gina Rodriguez & 'Stranger Things'' Finn… https://t.co/7pHxrP2Ino","@starnewsn1","cultural-icon",
"Netflix’s Carmen Sandiego Animated Series Adds Stranger Things Star https://t.co/yxqUtoTZan /via @screenrant","@Multiverse_News","cultural-icon",
"@barryhollander I'll rock my red one with a dramatic wide brim hat like Carmen Sandiego. I know you hate spunk, but you're stuck with me until December.","@noellelashley","fashion",
"I feel like the news about the new Carmen Sandiego cartoon and a possible romcom involving ""double impregnation"" just - perfectly encapsulates this year in entertainment, in a weird way.","@Little_Moff","cultural-icon",
"Netflix is rebooting Carmen Sandiego as an animated kids’ series https://t.co/LJasVBGyHc","@mrrichardmarin","cultural-icon",
"There in the world is Carmen San Diego! http://t.co/tdtdInOuIh","@Mr_Thurman","cultural-icon",
"I've never felt more like Carmen Sandiego than I do in this moment. #fashion #MichaelKors… https://t.co/WXJSrGrdwf","@mcterzakis","fashion",
"@trgrrl I hope local girl gets one of those big hats like Carmen San Diego has cuz those are neat and I assume very floppy","@LumbTheLesbian","fashion",
"Netflix finds 'Carmen Sandiego' for its latest reboot https://t.co/pzIb6M9VUJ https://t.co/EZCrrub1nb","@EngadgetUK","cultural-icon",
"@thechew 😄 Carla looks like Carmen Sandiego in that red coat and hat. Lol I love it","@vonDoom1","fashion",
"I'm trying to decide whether to get you a Were's Waldo or Carmen SanDiego outfit for Christmas @sparkssummerRT","@jkrambeck","fashion",
"@iAmBoomerStrong So you have a few choices then? If you go to the unit can you really rest? What about Bug? Do what fits YOUR needs right now, but let us know where you are Carmen SanDiego 😂😊 You my friend, are loved. Don’t forget that. 💖🦋💖","@wndyeliza","cultural-icon",
"http://t.co/z2GFA4EEwO is this generation's #carmensandiego. I know what I'm doing in geography tomorrow. #21stcenturylearning","@andrewgodin","cultural-icon",
"Hey girl, is your name Carmen (San Diego) because you seem to be globetrotting/jetsetting.","@PGPDenverRealto","travel","x"
"seen today: a woman in a short red trench and a red hat. she looked like carmen sandiego's aunt","@gyip","fashion",
"@chelsaat legit though i played SO MANY carmen sandiego games as a kid i honestly attribute that to my love of travel and of hijinks.","@chelsaat","travel","x"
"@leighalexander I love your Lo-Fi LPs for seeing games I never played, but the Carmen Sandiego one is such a happy nostalgia trip. :)","@stoppableforce","cultural-icon",
"Netflix Could Be Bringing Carmen Sandiego Back https://t.co/8u9aK2zJVn","@HouseOfGeeks","cultural-icon",
"@rabblerowsdower On the bus today I created a character that was part Daria, part Lama, and you. I named it, Lamity and legit squeaked at my excitement about her going to far off places to nap while wearing a Carmen Sandiego hat.","@DrewTweetsStuff","travel",
"Everything we needed to learn about being successful as adults we learned from playing Oregon Trail & Where in the World Is Carmen San-Diego","@FranklinForward","role-model",
"@alliemackay @kevinandbean Happy Tuesday to you and your beautiful Carmen San Diego Hat <3","@Fr3derick82","fashion",
"Chasing #CarmenSanDiego around the #world introduced me to #traveling and other #cultures. #youth #educationalgames","@kampind","travel","w"
"I want a dark, gritty Where In The World is Carmen Sandiego movie. I want to see Jason Statham waterboard a guy to get geography facts.","@MrEschatologist","cultural-icon",
"Positively GIDDY over the new @GillianA Hannibal photos. But mostly: HATS #carmensandiego http://t.co/bAD1lpiXMa","@MissEverdeer","fashion",
"Netflix is making a Carmen Sandiego movie with Gina Rodriguez - CNET https://t.co/wmz2DarRau","@tech_politics","cultural-icon",
"Istanbul... Makes me nostalgic for Carmen Sandiego... (@ İstanbul Atatürk Airport (IST)) https://t.co/vQGXXnxKIh http://t.co/ABEINot623","@districtbelle","cultural-icon",
"And to prove my point: Carmen Sandiego is the greatest female video game character of all time https://t.co/an2wrCGFha","@asoftcreature","role-model",
"@MaggieDimock12 wait a minute, where in the world is Carmen San Diego? And by Carmen San Diego I mean you, of course.","@carolynconlon","cultural-icon",
"Rewarding some students with some old, yet fun computer games that will help learning about History, Math and Science more appealing. Where is Carmen Sandiego and JumpStart adventures have a staple of my childhood... https://t.co/Gml52IDBu6","@alextable","cultural-icon",
"@dawn_evil_eu Probably, or like Carmen Sandiego's hat!","@pira_ebooks","fashion",
"VIDEO: 10 Reasons Where in the World Is Carmen Sandiego? Was the Best Educational TV Show … https://t.co/aOizOARxTj https://t.co/xTyhMGKwqd","@ShereeseSays","edutainment",
"Jane the Virgin's Gina Rodriguez to Voice Netflix's Carmen Sandiego https://t.co/iX577D5A6b via @TVLine","@dan_or_dc","cultural-icon",
"Twitter just accidentally ear wormed me with ""where in the world is Carmen Sandiego?"" :D #geographyplaylist","@map_maker","cultural-icon",
"This SNL skit really catches the great quirky memories and style of ""Carmen San Diego"" (big fans at our house): https://t.co/aXuV5TNc82","@gsircus","cultural-icon",
"It's Official: Carmen Sandiego Is Getting Her Own Animated Netflix Series https://t.co/RUlcQ0tO4O","@leaksandgeeks","cultural-icon",
"@annfosterwriter @DEADLINE I was already planning on re-purposing my Agent Carter hat for a Carmen Sandiego Halloween costume and now it turns out I'm not just nostalgic, I'm on trend","@vikkivansickle","fashion","x"
"@BigBird Carmen Sandiego's car radio is always set to a classical music station. She'd listen to Beethoven, Mozart, Scarlatti & Bach.","@JeremiahLiles1","cultural-icon",
"I found Carmen San Diego! Yay! Cosplayer: Shekinah Mateo Event: Puerto Rico Comic Con Date: May 21, 2016 https://t.co/PQSzoyRVSu","@NightSRok","fashion",
"Gina Rodriguez To Star As Carmen Sandiego In Netflix Live-Action Feature via /r/movies https://t.co/520yphJBaK https://t.co/U4ny9bFGGf","@anarchistnuts","cultural-icon",
"Gina Rodriguez donning red fedora and trench coat of Carmen Sandiego https://t.co/hQ26Q8Uajp https://t.co/bmT39WFs98","@grechrist","cultural-icon",
"My kids love where is Carmen San Diego just as much as I did! 😎 they are so cool!","@DelanoStars","cultural-icon","x"
"VIDEO: 10 Reasons Where in the World Is Carmen Sandiego? Was the Best Educational TV Show Ever https://t.co/n9p0efOGpO","@lowe_eloise","edutainment",
"Photo: teal-deer: A woman in Carmen SanDiego cosplay was handing out home made geography quiz flash cards.... http://t.co/e3nqwJDeA7 null","@Lady_Noremon","fashion","x"
"@TheQuQu @YavoYavoyavo of course games can be used to teach. Number cruncher, Carmen Sandiego? Ideologies are a tougher sell. #GamerGate","@SokaRokaa","edutainment",
"@SleepyReader2 It's a little too Dora The Explorer, meets Carmen San Diego, for me.","@PHILinPROGRESS","cultural-icon",
"Oh no, now I feel old. I learned it from Where in the World is Carmen Sandiego?. https://t.co/EwELc5wcJL","@strongbasil","edutainment",
"@VanessaMiller_ Only if Clinton gets to wear Carmen Sandiego's hat.","@DaraPurvis","fashion",
"Gina Rodriguez donning red fedora and trench coat of Carmen Sandiego https://t.co/KRVqfISH8B","@TechMashBang","cultural-icon",
"Check this-New ‘Carmen Sandiego’ Images Tease the Animated Netflix Series’ Arrival in 2019 - https://t.co/qET9ZL3V7T","@shiverandorran","cultural-icon",
"@cristela9 Title Pitches: “Where In The World Would Dora Explore For Carmen Sandiego” or “Carmen, No Swiping”","@CourtneyPerdue1","cultural-icon",
"OMG!!! Friends, travel needs. Carmen Sandiego is back! I just found a new app to play CSD on iPhone!! I know what... https://t.co/bwwo0iGPdN","@FlashpackerFam","cultural-icon",
"Nubia was supposed to be Dora the Explorer but she wasn’t feeling the bob...So Where’s Waldo & Carmen SanDiego went to Japan and stole a baby! 🤷🏽‍♀️ https://t.co/4VvZDHrWkK","@BadGirlsSports","travel",
"Gina Rodriguez To Play Carmen Sandiego In Live-Action Netflix Film: She'll also lend her voice to an animated series based on the globe-hopping character. https://t.co/YJWfKJWiWl https://t.co/JrnGZPal58","@DoyleGlobal","travel",
"@aparnapkin “@aparnapkin: A perfect spokeslady for International Women's Day is Carmen Sandiego” @kristina_winans LOL","@Sarah_Winans3","role-model",
"Carmen Sandiego Returns in a New Educational App https://t.co/cfX7cAsvTZ","@education_world","edutainment",
"THANK U SO MUCH for the raids, @HumanGammaBomb and @MIXtopher . It was a fabulous first night of Carmen Sandiego. Ronald passed that Pune over to @GreatMsChief https://t.co/09SVxdwcTh","@gatbofficial","cultural-icon",
"Carmen Sandiego is returning as an animated children’s show on Netflix https://t.co/LV3ZGRkkXD via @Polygon","@megancarriker","cultural-icon",
"Gina Rodriguez is playing Carmen Sandiego in *two* different Netflix projects, because she’s just that perfect for the role https://t.co/uGA05w7Rm8 https://t.co/iTAXlgv1bd","@FunWrld","cultural-icon",
"It is a true gift to travel the world with someone you love. I hope Carmen Sandiego feels the same way about me. I would ask her but I don’t know where in the world she is right now.","@bobsaget","travel",
"@Alaskamauve Time for a Carmen Sandiego cosplay?","@kaiser10ne","fashion",
"VIDEO: 10 Reasons Where in the World Is Carmen Sandiego? Was the Best Educational TV Show Ever https://t.co/7tZ3hetFi1","@UshibaNatsumi","edutainment",
"Gina Rodriguez To Lead Netflix’s Live Action ‘Carmen Sandiego’ https://t.co/nIN6y3xQB0 #YBMW","@youbentmywookie","cultural-icon",
"#SANTASELENA rocking that Carmen Sandiego outfit like whoa http://t.co/s6nCwnCzAq","@fidmart85","fashion",
"@MissyXMartinez I thought Carmen Sandiego had a red hat?","@xxxstarpr","fashion",
"Ashita no Nadja ep 25: Carmen Sandiego is in Spain","@FH14","cultural-icon",
"Gina Rodriguez To Star As Carmen Sandiego In Netflix Live-Action Feature https://t.co/bBa8IFqRSu #Entertainment","@BlakeShelnot","cultural-icon",
"One of my favourite games on PC was Where in the World is Carmen San Diego. New learning games will come with #gigatowngis","@Servimus","edutainment",
"Video Games are dangerous, thanks to too much Where In the World Is Carmen Sandiego? I steal antiquities and wear red fedoras even though hats look really bad on me.","@Ruby_Stevens","cultural-icon",
"Wearing my mom's vintage coat from the 70s. Always makes me feel a bit like Carmen Sandiego http://t.co/y4WADY62qc","@tagsalegirl","fashion",
"@iheartheels Slouchy sweater and big hat - Carmen Sandiego-style! RT@iheartheels How do you like to wear your black maxi skirt? #stylechat","@Imaggle","fashion",
"@TheRedGrrl You would always have a Carmen Sandiego costume when you needed one! 😍","@lashdarkly","fashion",
"Malia Ryanna is LOVING Where on Earth Is Carmen Sandiego? We've been learning more locations on the map and SO... https://t.co/rAEOwmVV0I","@MzOnPointPromo","edutainment",
"Priyanka Chopra just needs the hat and she's what I imagine Carmen Sandiego would look like in real life","@jcankash","fashion","x"
"@DulceOphelia I gotta give it up to @DulceOphelia she all over the map, tryna keep up with her roadtrip is like finding Carmen sandiego..🚗","@Baylienn","cultural-icon","x"
"Carmen Sandiego's characteristics: 1) Hired pun-named mooks to do sub-crimes 2) Difficult to catch 3) Moved around a lot 4) SWEET hat","@mattdomville","fashion",
"Where in the world is Carmen Sandiego? #cosplay #classic https://t.co/W0onypmvuI","@StephMurphy22","fashion",
"Carmen Sandiego is returning as an animated children’s show on Netflix https://t.co/0hh5ktnB5q #Polygon","@VideoGameNwsBot","cultural-icon",
"Photo: teal-deer: A woman in Carmen SanDiego cosplay was handing out home made geography quiz flash cards.... http://t.co/e3nqwJDeA7 null","@Lady_Noremon","edutainment","x"
"Netflix orders animated Carmen Sandiego series https://t.co/YR00Ouyfh6","@TheApple_FanBoy","cultural-icon",
"Gina Rodriguez will be donning the red fedora and trench coat of Carmen Sandiego for Netflix Hidd... https://t.co/iyVhrh4dsL via @Mashable https://t.co/BPzS72zSPy","@The_News_DIVA","cultural-icon",
